index_code,date,open,close,low,high,volume,money,change,label
'000001,2012/1/19,2266.08,2296.08,2259.34,2305.71,72498861,63886737692,1.3101,2266.38
'000001,2012/1/20,2300.5,2319.12,2293.89,2322.89,69922753,62906415725,1.0036,2296.08
'000001,2012/1/30,2324.49,2285.04,2284.29,2324.49,58413687,51868459382,-1.4695,2319.12
'000001,2012/1/31,2285.95,2292.61,2277.06,2296.38,48738325,43777519937,0.3314,2285.04
'000001,2012/2/1,2288.07,2268.08,2263.34,2305.86,53553811,48554972307,-1.07,2292.61
'000001,2012/2/2,2273.85,2312.56,2268.69,2312.56,63471872,57682360382,1.961,2268.08
'000001,2012/2/3,2306.66,2330.41,2300.98,2336.27,78943697,70249339901,0.7718,2312.56
'000001,2012/2/6,2334.25,2331.14,2317.42,2341.58,75734477,67305626604,0.0314,2330.41
'000001,2012/2/7,2319.42,2291.9,2278.83,2319.71,67326906,58091080366,-1.683,2331.14
'000001,2012/2/8,2291.81,2347.53,2286.82,2350.97,87114528,80885696801,2.4272,2291.9
'000001,2012/2/9,2344.22,2349.59,2333.94,2363.61,98032325,89658695587,0.0877,2347.53
'000001,2012/2/10,2342.01,2351.98,2339.89,2368.98,96501619,82222468070,0.1018,2349.59
'000001,2012/2/13,2332.06,2351.86,2325.03,2365.34,86263585,77715389643,-0.0054,2351.98
'000001,2012/2/14,2348.88,2344.77,2332.25,2352.47,73130413,66294933778,-0.3012,2351.86
'000001,2012/2/15,2340.46,2366.7,2335.1,2374.28,98861021,87632869277,0.9353,2344.77
'000001,2012/2/16,2363.9,2356.86,2342.07,2373.8,95051169,83758449953,-0.4159,2366.7
'000001,2012/2/17,2366.63,2357.18,2344.76,2372.51,71924839,65121696783,0.0136,2356.86
'000001,2012/2/20,2383.69,2363.6,2362.01,2388.01,88911586,82306945828,0.2722,2357.18
'000001,2012/2/21,2365.49,2381.43,2345.05,2382.15,79348669,74538521268,0.7545,2363.6
'000001,2012/2/22,2380.5,2403.59,2374.03,2404.44,118684269,1.09E+11,0.9304,2381.43
'000001,2012/2/23,2401.74,2409.55,2396.71,2416.81,112553593,1.05E+11,0.2483,2403.59
'000001,2012/2/24,2410.88,2439.63,2405.27,2439.98,134903249,1.22E+11,1.2481,2409.55
'000001,2012/2/27,2447.41,2447.06,2444.63,2478.38,158073244,1.45E+11,0.3045,2439.63
'000001,2012/2/28,2440.91,2451.86,2431.83,2458.65,118361993,1.07E+11,0.1962,2447.06
'000001,2012/2/29,2446.23,2428.49,2426.33,2453.07,95536952,91908381829,-0.9532,2451.86
'000001,2012/3/1,2418.79,2426.12,2418.33,2437.87,75083289,71067886558,-0.0977,2428.49
'000001,2012/3/2,2430.1,2460.69,2430.1,2461.12,103228378,96453866915,1.4252,2426.12
'000001,2012/3/5,2464.85,2445,2442.12,2469.84,112693326,1.08E+11,-0.6377,2460.69
'000001,2012/3/6,2439.78,2410.45,2406.06,2442,103709012,1.01E+11,-1.4134,2445
'000001,2012/3/7,2391.2,2394.79,2388.52,2413.7,94790636,91730684728,-0.6493,2410.45
'000001,2012/3/8,2401.1,2420.28,2401.1,2426.7,96782134,93410826914,1.0641,2394.79
'000001,2012/3/9,2425.89,2439.46,2414.97,2440.51,100624055,1E+11,0.7927,2420.28
'000001,2012/3/12,2438.55,2434.86,2420.84,2440.86,106223059,1.08E+11,-0.1887,2439.46
'000001,2012/3/13,2432.84,2455.8,2428.61,2457.22,104649712,1.03E+11,0.8598,2434.86
'000001,2012/3/14,2464.92,2391.23,2382.84,2476.22,179786029,1.71E+11,-2.6291,2455.8
'000001,2012/3/15,2388.06,2373.77,2366.02,2403.74,120025499,1.12E+11,-0.73,2391.23
'000001,2012/3/16,2377.76,2404.74,2368.31,2406.15,103675622,1.02E+11,1.3043,2373.77
'000001,2012/3/19,2401.22,2410.18,2383.67,2412.34,102153490,1.03E+11,0.2266,2404.74
'000001,2012/3/20,2407.54,2376.84,2376.03,2407.54,97903935,94620915242,-1.3835,2410.18
'000001,2012/3/21,2384.71,2378.2,2361.22,2396.72,95686538,94949639342,0.0571,2376.84
'000001,2012/3/22,2376.99,2375.77,2364.13,2386.1,79348880,76900869341,-0.1019,2378.2
'000001,2012/3/23,2369.08,2349.54,2342.12,2371.26,76862139,74138712972,-1.1042,2375.77
'000001,2012/3/26,2349.09,2350.6,2339.14,2358,55427733,54051832906,0.0451,2349.54
'000001,2012/3/27,2358.55,2347.18,2344.3,2363.77,60881116,65159971554,-0.1455,2350.6
'000001,2012/3/28,2341,2284.88,2281.43,2341.42,83645283,78231139045,-2.6542,2347.18
'000001,2012/3/29,2276.74,2252.16,2242.35,2280.96,74248084,68018095501,-1.4321,2284.88
'000001,2012/3/30,2256.04,2262.79,2246.25,2266.21,62024147,55962029859,0.4719,2252.16
'000001,2012/4/5,2258.03,2302.24,2251.39,2303.82,80101456,74602339783,1.7436,2262.79
'000001,2012/4/6,2299.06,2306.55,2291.56,2309.64,72136521,68863352285,0.1873,2302.24
'000001,2012/4/9,2300.05,2285.78,2284.44,2304.65,59760639,55129724461,-0.9007,2306.55
'000001,2012/4/10,2281.02,2305.86,2258.85,2306.39,67345526,63133960653,0.8787,2285.78
'000001,2012/4/11,2286.72,2308.93,2280.04,2319.05,75130070,67516502992,0.1328,2305.86
'000001,2012/4/12,2310.48,2350.86,2307.84,2351.06,97687895,87315827000,1.8164,2308.93
'000001,2012/4/13,2351.51,2359.16,2346.94,2369.7,98774414,92321434038,0.3529,2350.86
'000001,2012/4/16,2346.31,2357.03,2342.2,2364.11,85322682,73752833490,-0.0905,2359.16
'000001,2012/4/17,2355.37,2334.99,2333.34,2363.01,84688445,72470714424,-0.9351,2357.03
'000001,2012/4/18,2341.14,2380.85,2337.86,2383.64,108612544,93123038358,1.9642,2334.99
'000001,2012/4/19,2378.63,2378.63,2369.46,2386.98,94272421,89960919583,-0.093,2380.85
'000001,2012/4/20,2374.66,2406.86,2372.13,2407.29,115522062,1.02E+11,1.1868,2378.63
'000001,2012/4/23,2403.52,2388.59,2383.07,2411.51,122907558,1.09E+11,-0.7593,2406.86
'000001,2012/4/24,2380.24,2388.83,2350.4,2415.75,133722354,1.17E+11,0.0103,2388.59
'000001,2012/4/25,2382.21,2406.81,2376.63,2411.42,130972867,1.13E+11,0.7526,2388.83
'000001,2012/4/26,2408.56,2404.7,2393.27,2414.75,115529587,1.05E+11,-0.0879,2406.81
'000001,2012/4/27,2402.43,2396.32,2393.87,2408.42,91228350,84016072396,-0.3485,2404.7
'000001,2012/5/2,2421.08,2438.44,2407.79,2446.35,128006006,1.24E+11,1.7577,2396.32
'000001,2012/5/3,2433.59,2440.08,2427.73,2441.95,102248493,1.02E+11,0.0674,2438.44
'000001,2012/5/4,2437.47,2452.01,2427.97,2453.73,102204871,1.02E+11,0.4891,2440.08
'000001,2012/5/7,2441.76,2451.95,2432.74,2451.95,108830107,1.11E+11,-0.0027,2452.01
'000001,2012/5/8,2451.58,2448.88,2431.03,2451.6,104855537,1.05E+11,-0.1249,2451.95
'000001,2012/5/9,2432.47,2408.59,2407.51,2432.47,97902212,99521226356,-1.6455,2448.88
'000001,2012/5/10,2409.95,2410.23,2402.2,2419.12,81698471,81054861426,0.0682,2408.59
'000001,2012/5/11,2406.07,2394.98,2393.38,2415.98,74863995,75815758028,-0.6326,2410.23
'000001,2012/5/14,2408.26,2380.73,2377.98,2411.27,90526339,89364340585,-0.5953,2394.98
'000001,2012/5/15,2367.08,2374.84,2354.61,2376.59,77922916,77334728771,-0.2471,2380.73
'000001,2012/5/16,2369.3,2346.19,2344.5,2372.03,76733829,74181725328,-1.2064,2374.84
'000001,2012/5/17,2347.18,2378.89,2342.35,2383.31,86870030,81458439849,1.3935,2346.19
'000001,2012/5/18,2364.9,2344.52,2338.24,2369.6,89689419,78956446671,-1.4446,2378.89
'000001,2012/5/21,2343.58,2348.3,2330.33,2360.39,74840341,70052964572,0.1612,2344.52
'000001,2012/5/22,2355.73,2373.31,2354.87,2374.06,76779780,75374527235,1.0649,2348.3
'000001,2012/5/23,2369.27,2363.44,2350.55,2378.08,84216580,84886660758,-0.4159,2373.31
'000001,2012/5/24,2359.68,2350.97,2344.58,2373.06,79206805,76840602473,-0.5274,2363.44
'000001,2012/5/25,2350.54,2333.55,2327.41,2355.81,74019252,68024547810,-0.741,2350.97
'000001,2012/5/28,2325.32,2361.37,2309.07,2361.74,94962105,86735892422,1.1919,2333.55
'000001,2012/5/29,2361,2389.64,2358.37,2393.28,117157725,1.11E+11,1.1971,2361.37
'000001,2012/5/30,2385.39,2384.67,2378.13,2391.69,89809793,84828401300,-0.2079,2389.64
'000001,2012/5/31,2370.01,2372.23,2362.31,2382.99,77890228,75383460178,-0.5214,2384.67
'000001,2012/6/1,2373.22,2373.44,2365.44,2388.09,77021923,77078144800,0.0507,2372.23
'000001,2012/6/4,2346.98,2308.55,2308.23,2348.2,90179347,86903299584,-2.7338,2373.44
'000001,2012/6/5,2313.74,2311.92,2304.05,2323.3,66078528,64099737588,0.1458,2308.55
'000001,2012/6/6,2315.56,2309.56,2301.04,2323.11,58532028,58562081283,-0.1021,2311.92
'000001,2012/6/7,2324.67,2293.13,2288.67,2328.67,60232048,59646400379,-0.7112,2309.56
'000001,2012/6/8,2306.22,2281.45,2276.71,2306.88,67924641,63755911203,-0.5095,2293.13
'000001,2012/6/11,2282.89,2305.86,2278.16,2311.77,64197967,60177220468,1.0699,2281.45
'000001,2012/6/12,2295.07,2289.79,2280.95,2298.95,59941982,55298586708,-0.6967,2305.86
'000001,2012/6/13,2289.71,2318.92,2284.65,2319.71,78454349,73945581880,1.2723,2289.79
'000001,2012/6/14,2306.78,2295.95,2293.07,2314.59,71633722,68928753615,-0.9909,2318.92
'000001,2012/6/15,2299.78,2306.85,2283.4,2314.24,68687579,67855914889,0.4749,2295.95
'000001,2012/6/18,2313.53,2316.05,2309.71,2325.05,60594622,60309396127,0.3989,2306.85
'000001,2012/6/19,2313.46,2300.8,2298.39,2313.46,60135905,57869602291,-0.6588,2316.05
'000001,2012/6/20,2300.41,2292.88,2291.54,2304.46,54103955,50568121867,-0.3441,2300.8
'000001,2012/6/21,2288.45,2260.88,2253.79,2288.45,58992012,54696856218,-1.3956,2292.88
'000001,2012/6/25,2253.51,2224.11,2223.05,2253.51,59768952,54809336014,-1.6261,2260.88
'000001,2012/6/26,2214.65,2222.07,2203.94,2229.24,52940798,47281397826,-0.092,2224.11
'000001,2012/6/27,2219.94,2216.93,2213.32,2233.54,51049128,45220313771,-0.231,2222.07
'000001,2012/6/28,2220.24,2195.84,2195.36,2224.16,54182183,50299744713,-0.9514,2216.93
'000001,2012/6/29,2190.58,2225.43,2188.72,2226.49,61441886,55964660552,1.3475,2195.84
'000001,2012/7/2,2234.32,2226.11,2215.36,2234.87,62196207,60638957821,0.0305,2225.43
'000001,2012/7/3,2225.57,2229.19,2219.05,2244.83,62703021,60441034732,0.1385,2226.11
'000001,2012/7/4,2233.34,2227.32,2219.45,2239.27,55273656,52367380262,-0.0842,2229.19
'000001,2012/7/5,2218.22,2201.35,2192.65,2218.22,57967934,52088149213,-1.1656,2227.32
'000001,2012/7/6,2203.73,2223.58,2185.52,2227.47,76557917,70766413523,1.0097,2201.35
'000001,2012/7/9,2210.71,2170.81,2168.61,2216.7,75111472,69313222932,-2.373,2223.58
'000001,2012/7/10,2166.95,2164.44,2156.73,2178.2,58993972,53225562146,-0.2938,2170.81
'000001,2012/7/11,2160.02,2175.38,2156.6,2176.49,58614472,53413031939,0.5057,2164.44
'000001,2012/7/12,2172.06,2185.49,2152.68,2197.04,82133762,79627358213,0.4647,2175.38
'000001,2012/7/13,2180.17,2185.9,2177.92,2198.66,57546838,56114765517,0.0185,2185.49
'000001,2012/7/16,2187.89,2147.96,2146.15,2188.06,67487681,62714719943,-1.7357,2185.9
'000001,2012/7/17,2142.43,2161.19,2141.48,2165.34,55184408,52050624697,0.616,2147.96
'000001,2012/7/18,2159.86,2169.1,2138.79,2170.3,66552659,59282117140,0.3661,2161.19
'000001,2012/7/19,2164.27,2184.84,2159.94,2197.79,79338049,68350742556,0.7257,2169.1
'000001,2012/7/20,2180.01,2168.64,2162.06,2185.73,64346672,54549966992,-0.7416,2184.84
'000001,2012/7/23,2154.17,2141.4,2135.56,2154.17,55677081,47984498101,-1.2559,2168.64
'000001,2012/7/24,2132.32,2146.59,2131.01,2158.95,54411286,46650467118,0.2422,2141.4
'000001,2012/7/25,2141.04,2136.15,2132.83,2151.45,48575894,41112394801,-0.4863,2146.59
'000001,2012/7/26,2134.99,2126,2124.16,2147.66,52884076,44906166094,-0.475,2136.15
'000001,2012/7/27,2132.01,2128.77,2120.63,2139.15,52076920,46680223948,0.1299,2126
'000001,2012/7/30,2128.16,2109.91,2107.63,2137.74,51992383,42406106639,-0.8855,2128.77
'000001,2012/7/31,2109.33,2103.63,2100.25,2116.9,53456097,43470814409,-0.2976,2109.91
'000001,2012/8/1,2101.72,2123.36,2101.71,2130.71,53804602,44407565240,0.9377,2103.63
'000001,2012/8/2,2120.15,2111.18,2103.5,2126.46,53467539,41781302309,-0.5735,2123.36
'000001,2012/8/3,2113.96,2132.8,2108.33,2133.27,53371329,43755341373,1.0238,2111.18
'000001,2012/8/6,2129.15,2154.92,2127.26,2158.68,71843204,61162418837,1.0371,2132.8
'000001,2012/8/7,2153.09,2157.62,2148.9,2159.68,75049798,61939172451,0.1255,2154.92
'000001,2012/8/8,2158.98,2160.99,2153.02,2168.73,72869536,62324848205,0.1562,2157.62
'000001,2012/8/9,2159.43,2174.1,2148.69,2175.55,72529246,65269645651,0.6068,2160.99
'000001,2012/8/10,2172.96,2168.81,2165.28,2176.8,68368559,60929040657,-0.2432,2174.1
'000001,2012/8/13,2164.04,2136.08,2134.55,2164.04,71352322,63097889074,-1.5094,2168.81
'000001,2012/8/14,2137.05,2142.53,2119.25,2144.01,67571589,59676955655,0.3018,2136.08
'000001,2012/8/15,2138.28,2118.95,2118.5,2139.14,54609394,45974551736,-1.1006,2142.53
'000001,2012/8/16,2116.08,2112.2,2109.66,2122.68,45173009,38983892616,-0.3185,2118.95
'000001,2012/8/17,2111.65,2114.89,2100.79,2120.71,44390634,39157482604,0.1275,2112.2
'000001,2012/8/20,2102.23,2106.96,2089.02,2110.78,46717499,39258125490,-0.3751,2114.89
'000001,2012/8/21,2106.38,2118.27,2103.07,2124.2,60756505,51476983797,0.5368,2106.96
'000001,2012/8/22,2118.88,2107.71,2097.61,2121.15,58441412,48951230033,-0.4984,2118.27
'000001,2012/8/23,2106.96,2113.07,2097.08,2118.74,58472299,50332396315,0.2544,2107.71
'000001,2012/8/24,2108.36,2092.1,2089.22,2109.82,60178948,49673673016,-0.9923,2113.07
'000001,2012/8/27,2085.37,2055.71,2055.38,2085.37,60314833,47863250945,-1.7397,2092.1
'000001,2012/8/28,2054.97,2073.15,2052.49,2083.96,54422104,42097864049,0.8487,2055.71
'000001,2012/8/29,2066.82,2053.24,2051.78,2073.95,52209808,41622140056,-0.9608,2073.15
'000001,2012/8/30,2044.03,2052.59,2032.54,2060.19,61963792,50764221756,-0.0317,2053.24
'000001,2012/8/31,2046.29,2047.52,2044.65,2059.3,46143904,35269787928,-0.2467,2052.59
'000001,2012/9/3,2044.83,2059.15,2041.16,2066.78,60635498,47911475436,0.5678,2047.52
'000001,2012/9/4,2060.61,2043.65,2039.27,2063.82,57462184,47574484927,-0.7526,2059.15
'000001,2012/9/5,2038.87,2037.68,2029.05,2048.32,57649803,44886467552,-0.292,2043.65
'000001,2012/9/6,2040.67,2051.92,2036.37,2052.95,56091817,42728537035,0.6987,2037.68
'000001,2012/9/7,2062.99,2127.76,2062.99,2145,139932624,1.11E+11,3.6962,2051.92
'000001,2012/9/10,2128.07,2134.89,2120.49,2140.17,103580026,86110737817,0.3351,2127.76
'000001,2012/9/11,2127.52,2120.55,2107.22,2127.52,80426638,65762864356,-0.6716,2134.89
'000001,2012/9/12,2129.69,2126.55,2109.14,2137.89,84114742,69157408695,0.2829,2120.55
'000001,2012/9/13,2123.84,2110.38,2110,2130.08,79044972,64590831355,-0.7606,2126.55
'000001,2012/9/14,2127.39,2123.85,2111.12,2136.23,91248271,76179406828,0.6382,2110.38
'000001,2012/9/17,2120.62,2078.5,2077.48,2121.58,76392233,62461134375,-2.1351,2123.85
'000001,2012/9/18,2069.34,2059.54,2053.66,2074.76,53794850,43632379817,-0.9121,2078.5
'000001,2012/9/19,2061.06,2067.83,2055.2,2069.95,52243629,43550876130,0.4024,2059.54
'000001,2012/9/20,2060.31,2024.84,2023.09,2060.31,67482659,53959071020,-2.0792,2067.83
'000001,2012/9/21,2020.55,2026.69,2018.26,2041.95,60289456,47695123366,0.0915,2024.84
'000001,2012/9/24,2015.77,2033.19,2005.26,2040.85,57637779,45575601287,0.3208,2026.69
'000001,2012/9/25,2028.63,2029.29,2021.81,2039.1,48219408,38445162494,-0.1918,2033.19
'000001,2012/9/26,2027.86,2004.17,1999.48,2033.04,50400828,38415066392,-1.2379,2029.29
'000001,2012/9/27,2003.1,2056.32,2002.32,2068.07,76691457,60338935875,2.6021,2004.17
'000001,2012/9/28,2042.89,2086.17,2040.35,2089.63,79448952,64802323507,1.4514,2056.32
'000001,2012/10/8,2084.85,2074.42,2063.09,2096.26,55131612,44793732470,-0.5632,2086.17
'000001,2012/10/9,2081.59,2115.23,2081.59,2119.34,84563788,67520373269,1.9673,2074.42
'000001,2012/10/10,2111.59,2119.94,2102.54,2121.99,78912035,60531573749,0.2228,2115.23
'000001,2012/10/11,2114.23,2102.87,2101.14,2117.84,74497029,56744435900,-0.8054,2119.94
'000001,2012/10/12,2109.07,2104.93,2092.51,2127.31,68262972,51434044796,0.0982,2102.87
'000001,2012/10/15,2105.02,2098.7,2085.12,2107.2,53940751,42308632843,-0.2959,2104.93
'000001,2012/10/16,2097.05,2098.81,2089.7,2111.78,57818438,47242197205,0.005,2098.7
'000001,2012/10/17,2104.28,2105.62,2088.04,2113.16,59874065,47070596465,0.3245,2098.81
'000001,2012/10/18,2108.5,2131.69,2107.49,2137.69,87191092,65711759568,1.2381,2105.62
'000001,2012/10/19,2129.82,2128.3,2125.74,2136.87,67641279,50605600280,-0.1588,2131.69
'000001,2012/10/22,2118.52,2132.76,2112.75,2138.03,60117222,47534435094,0.2094,2128.3
'000001,2012/10/23,2132.11,2114.45,2111.92,2136.22,72683806,54013091665,-0.8586,2132.76
'000001,2012/10/24,2106.83,2115.99,2104.67,2124,72886618,49728088898,0.073,2114.45
'000001,2012/10/25,2114.76,2101.58,2100.61,2128.74,85393109,55690216572,-0.681,2115.99
'000001,2012/10/26,2100.1,2066.21,2058.06,2102.16,78606435,54248873731,-1.6831,2101.58
'000001,2012/10/29,2061.85,2058.94,2053.09,2068.24,53635009,39078111019,-0.3517,2066.21
'000001,2012/10/30,2059.2,2062.35,2054.26,2075.91,60569092,42767334901,0.1653,2058.94
'000001,2012/10/31,2061.12,2068.88,2053.58,2070.48,59527234,43159088527,0.3168,2062.35
'000001,2012/11/1,2070.02,2104.43,2069.95,2109.5,82886670,62606643902,1.7182,2068.88
'000001,2012/11/2,2105.45,2117.05,2096.53,2119.22,76557220,55869885523,0.5996,2104.43
'000001,2012/11/5,2113.33,2114.03,2104.58,2123.33,71538762,53222132005,-0.1426,2117.05
'000001,2012/11/6,2113.66,2106,2078.47,2114.79,71343850,53697998810,-0.3797,2114.03
'000001,2012/11/7,2102.42,2105.73,2093.29,2112.63,59380128,47163781132,-0.0128,2106
'000001,2012/11/8,2091.25,2071.51,2070.65,2092.57,66594561,49276099893,-1.6251,2105.73
'000001,2012/11/9,2066.5,2069.07,2062.42,2077.23,54223460,39065354573,-0.1179,2071.51
'000001,2012/11/12,2069.21,2079.27,2061.84,2079.57,56694855,42083753188,0.4933,2069.07
'000001,2012/11/13,2078.13,2047.89,2044.04,2078.13,61087293,44605159107,-1.5094,2079.27
'000001,2012/11/14,2047.26,2055.42,2040.17,2056.49,48093000,35883690655,0.3677,2047.89
'000001,2012/11/15,2045.46,2030.29,2029.87,2053.56,50556857,37082797748,-1.2226,2055.42
'000001,2012/11/16,2026.56,2014.73,2001.72,2028.69,49581680,36821292718,-0.7666,2030.29
'000001,2012/11/19,2013.25,2016.98,1995.72,2018.38,45327018,36090720201,0.112,2014.73
'000001,2012/11/20,2020.43,2008.92,2004.17,2023.61,42580635,33372963548,-0.3996,2016.98
'000001,2012/11/21,2008.21,2030.32,1995.17,2031.15,53282021,39658621481,1.065,2008.92
'000001,2012/11/22,2021.21,2015.61,2009.72,2023.09,45577847,33727413953,-0.7244,2030.32
'000001,2012/11/23,2020.02,2027.38,2017,2034.88,51551469,38278378090,0.5841,2015.61
'000001,2012/11/26,2023.34,2017.46,2014.03,2027.27,44779551,33110722038,-0.4893,2027.38
'000001,2012/11/27,2012.08,1991.17,1990.34,2014.21,56627422,39089182618,-1.3036,2017.46
'000001,2012/11/28,1984.48,1973.52,1968.21,1984.86,50505587,34492569662,-0.886,1991.17
'000001,2012/11/29,1972.93,1963.49,1961.82,1980.56,49540088,33179657979,-0.5085,1973.52
'000001,2012/11/30,1961.82,1980.12,1959.33,1983.42,56893416,37739106755,0.8469,1963.49
'000001,2012/12/3,1977.25,1959.77,1957.88,1988.19,61653375,43027553647,-1.0277,1980.12
'000001,2012/12/4,1956.62,1975.14,1949.46,1980.12,62378123,43054547446,0.7846,1959.77
'000001,2012/12/5,1973.11,2031.91,1970.2,2040.6,119973040,85475970222,2.8739,1975.14
'000001,2012/12/6,2029.56,2029.24,2018.38,2036.61,81459219,58452526304,-0.1314,2031.91
'000001,2012/12/7,2028.77,2061.79,2023.96,2065.75,115157289,82158975512,1.604,2029.24
'000001,2012/12/10,2067.32,2083.77,2064.62,2087.01,115383226,81469437287,1.0663,2061.79
'000001,2012/12/11,2077.56,2074.7,2070.19,2088.64,93370830,67930370635,-0.4351,2083.77
'000001,2012/12/12,2073.27,2082.73,2066.39,2085.93,78559142,57115139819,0.3867,2074.7
'000001,2012/12/13,2077.42,2061.48,2059.47,2081.36,72272324,52179639438,-1.0203,2082.73
'000001,2012/12/14,2062.69,2150.63,2062.54,2152.5,160873812,1.18E+11,4.3245,2061.48
'000001,2012/12/17,2152.1,2160.34,2151.94,2169.57,144242218,1.11E+11,0.4518,2150.63
'000001,2012/12/18,2155.86,2162.46,2144.73,2183.71,126099467,99028894174,0.0982,2160.34
'000001,2012/12/19,2158.67,2162.24,2154.29,2175.4,94391522,75813180710,-0.0104,2162.46
'000001,2012/12/20,2156.19,2168.35,2142.95,2174.82,99384183,80073490883,0.2828,2162.24
'000001,2012/12/21,2169.57,2153.31,2148.17,2190.4,103372872,84574353484,-0.6938,2168.35
'000001,2012/12/24,2150.65,2159.05,2149.83,2170.39,78469664,67970651968,0.2667,2153.31
'000001,2012/12/25,2154.32,2213.61,2146.86,2220.26,143327708,1.15E+11,2.5269,2159.05
'000001,2012/12/26,2211.59,2219.13,2206.79,2220.48,121858630,97153766055,0.2494,2213.61
'000001,2012/12/27,2223.66,2205.9,2204.79,2234.72,129023501,1E+11,-0.5964,2219.13
'000001,2012/12/28,2207.91,2233.25,2204,2234.87,115924934,91970152857,1.2401,2205.9
'000001,2012/12/31,2236.46,2269.13,2236.46,2269.51,128031402,1.06E+11,1.6064,2233.25
'000001,2013/1/4,2289.51,2276.99,2256.56,2296.11,139469931,1.15E+11,0.3466,2269.13
'000001,2013/1/7,2271.66,2285.36,2266.86,2293.32,118162813,96872865891,0.3677,2276.99
'000001,2013/1/8,2284.65,2276.07,2262.98,2289.14,122907877,1.06E+11,-0.4067,2285.36
'000001,2013/1/9,2271.3,2275.34,2259.05,2283.9,122014924,1.03E+11,-0.0321,2276.07
'000001,2013/1/10,2274.38,2283.66,2268.65,2295.48,120066676,98236402918,0.3656,2275.34
'000001,2013/1/11,2285.19,2243,2234.95,2290.21,125068275,1.02E+11,-1.7805,2283.66
'000001,2013/1/14,2236.29,2311.74,2235.11,2317.62,144749889,1.24E+11,3.0648,2243
'000001,2013/1/15,2312.47,2325.68,2309.32,2332.78,165645981,1.41E+11,0.6031,2311.74
'000001,2013/1/16,2322.16,2309.5,2279.51,2326.76,153511167,1.33E+11,-0.6958,2325.68
'000001,2013/1/17,2305.14,2284.91,2275.88,2305.6,119101835,1.03E+11,-1.0647,2309.5
'000001,2013/1/18,2295.81,2317.07,2285.97,2324.51,125438026,1.05E+11,1.4075,2284.91
'000001,2013/1/21,2321.49,2328.22,2305.1,2329.58,134680458,1.13E+11,0.4813,2317.07
'000001,2013/1/22,2326.49,2315.14,2301.3,2335.81,149466584,1.23E+11,-0.5619,2328.22
'000001,2013/1/23,2308.52,2320.91,2296.49,2325.12,118179722,96956218661,0.2493,2315.14
'000001,2013/1/24,2320.26,2302.6,2287.3,2362.94,161031674,1.36E+11,-0.789,2320.91
'000001,2013/1/25,2300,2291.3,2288.26,2308.38,92605741,80267388572,-0.4905,2302.6
'000001,2013/1/28,2295.35,2346.51,2295.35,2346.92,128383760,1.17E+11,2.4092,2291.3
'000001,2013/1/29,2347.22,2358.98,2337.35,2363.8,141853934,1.25E+11,0.5315,2346.51
'000001,2013/1/30,2360.75,2382.48,2347.89,2383.76,149878907,1.25E+11,0.9961,2358.98
'000001,2013/1/31,2383.43,2385.42,2371.23,2391.82,139707892,1.16E+11,0.1237,2382.48
'000001,2013/2/1,2377.41,2419.02,2369.57,2421.15,140818172,1.26E+11,1.4085,2385.42
'000001,2013/2/4,2425.92,2428.15,2417.59,2440.38,167551402,1.53E+11,0.3776,2419.02
'000001,2013/2/5,2411,2433.13,2403.3,2437.42,150754505,1.27E+11,0.2049,2428.15
'000001,2013/2/6,2432.68,2434.48,2427.7,2441.73,116579966,1.05E+11,0.0554,2433.13
'000001,2013/2/7,2430.69,2418.53,2394.22,2433.89,120008634,1.09E+11,-0.655,2434.48
'000001,2013/2/8,2416.62,2432.4,2414.4,2443.03,109070386,98965224617,0.5736,2418.53
'000001,2013/2/18,2441.91,2421.56,2415.43,2444.8,116174994,1.04E+11,-0.4458,2432.4
'000001,2013/2/19,2420.27,2382.91,2373.54,2427.08,123473334,1.06E+11,-1.5958,2421.56
'000001,2013/2/20,2383.49,2397.18,2370.61,2397.94,110280577,97222298954,0.5986,2382.91
'000001,2013/2/21,2378.82,2325.95,2309.17,2378.82,144059478,1.27E+11,-2.9713,2397.18
'000001,2013/2/22,2322.94,2314.16,2308.76,2330.88,96981828,87579820983,-0.5068,2325.95
'000001,2013/2/25,2320.62,2325.82,2315.01,2338.78,88367374,77642340941,0.5036,2314.16
'000001,2013/2/26,2313.74,2293.34,2289.89,2340.71,117638667,1.06E+11,-1.3964,2325.82
'000001,2013/2/27,2297.77,2313.22,2292.03,2324.63,97824887,88262924234,0.8668,2293.34
'000001,2013/2/28,2322.32,2365.59,2308.92,2366.16,126950494,1.16E+11,2.2641,2313.22
'000001,2013/3/1,2364.54,2359.51,2330.86,2369.65,120312752,1.12E+11,-0.2573,2365.59
'000001,2013/3/4,2332.08,2273.4,2259.25,2333.54,161750025,1.43E+11,-3.6492,2359.51
'000001,2013/3/5,2274.81,2326.31,2270.1,2328.14,131136598,1.17E+11,2.327,2273.4
'000001,2013/3/6,2333.62,2347.18,2321.6,2351.44,141333692,1.25E+11,0.8973,2326.31
'000001,2013/3/7,2340.44,2324.29,2304.27,2352.02,139756348,1.26E+11,-0.975,2347.18
'000001,2013/3/8,2326.42,2318.61,2314.59,2333.67,98794148,88438607018,-0.2445,2324.29
'000001,2013/3/11,2314.68,2310.59,2296.58,2320.96,84111903,73919947382,-0.3458,2318.61
'000001,2013/3/12,2309.16,2286.61,2264.83,2333.29,117664456,1.01E+11,-1.0382,2310.59
